regime,radius,radius_over_lc,total,temporal,spatial,mc_total,mc_se,mc_ci_low,mc_ci_high,variance_total,mT,mS
local,1.264,1.264,0.9999968248522992,0.9999967602033744,6.464892491878855e-08,0.9948159899107014,0.006282602382681064,0.9825020892406465,1.0071298905807562,0.9999968248522992,10.0,0.040721837856221334
local,1.266,1.266,0.9999968874714673,0.9999968243556457,6.311582154942519e-08,0.9951071326615226,0.006332697313661117,0.9826950459267468,1.0075192193962985,0.9999968874714673,10.0,0.04055597941478819
local,1.268,1.268,0.9999969488566918,0.9999968872376171,6.161907463833415e-08,0.9939221246543586,0.00627018629641618,0.9816325595133829,1.0062116897953344,0.9999969488566918,10.0,0.04039080987871919
local,1.27,1.27,0.9999970090322641,0.999996948874442,6.015782201791167e-08,0.9929377188396952,0.0062261381632083244,0.9807344880398069,1.0051409496395836,0.9999970090322641,10.0,0.04022632627792369
local,1.272,1.272,0.999997068021998,0.999997009290776,5.8731221966246905e-08,1.0074719538649906,0.00634932572481439,0.9950272754443543,1.0199166322856268,0.999997068021998,10.0,0.0400625256559995
local,1.274,1.274,0.999997125849239,0.9999970685107863,5.733845272226659e-08,1.0054611804349942,0.00633566619011924,0.9930432747023605,1.017879086167628,0.999997125849239,10.0,0.039899405070162666
local,1.276,1.276,0.999997182536874,0.999997126558162,5.5978712012378396e-08,0.9935416043752899,0.006318241835812483,0.9811578503770975,1.0059253583734824,0.999997182536874,10.0,0.03973696159117767
local,1.278,1.278,0.9999972381073391,0.9999971834561225,5.465121658833846e-08,1.0063992085845497,0.006286761812442126,0.9940771554321631,1.0187212617369363,0.9999972381073391,10.0,0.03957519230328802
local,1.28,1.28,0.9999972925826298,0.999997239227428,5.3355201776079265e-08,1.0099657201137628,0.006384480604281991,0.9974521381293702,1.0224793020981555,0.9999972925826298,10.0,0.039414094304147336
local,1.282,1.282,0.9999973459843087,0.9999972938943876,5.2089921035235945e-08,0.9970629297147179,0.006395370050233301,0.9845280044162606,1.0095978550131752,0.9999973459843087,10.0,0.039253664704750696
local,1.284,1.284,0.9999973983335144,0.9999973474788689,5.085464552911879e-08,0.9875735900097986,0.006275522504103811,0.9752735659017552,0.999873614117842,0.9999973983335144,10.0,0.03909390062936657
local,1.286,1.286,0.9999974496509701,0.9999974000023064,4.9648663704882646e-08,0.9973166225156628,0.0062980825208349776,0.9849723807748262,1.0096608642564993,0.9999974496509701,10.0,0.03893479921546894
local,1.288,1.288,0.9999974999569909,0.9999974514857101,4.847128088365313e-08,1.0040354671708862,0.006328879654187333,0.9916308630486791,1.0164400712930934,0.9999974999569909,10.0,0.038776357613670084
local,1.29,1.29,0.9999975492714931,0.9999975019496742,4.7321818860372214e-08,0.994766255553264,0.006327537281878237,0.9823642824807827,1.0071682286257453,0.9999975492714931,10.0,0.03861857298765349
local,1.292,1.292,0.9999975976140002,0.9999975514143847,4.619961551313373e-08,1.000606914169308,0.006342731363801865,0.9881751606962562,1.0130386676423595,0.9999975976140002,10.0,0.038461442514107325
local,1.294,1.294,0.9999976450036528,0.9999975998996284,4.51040244217823e-08,0.9916354190398139,0.006268065887695781,0.9793500098999302,1.0039208281796976,0.9999976450036528,10.0,0.03830496338265829
local,1.296,1.296,0.9999976914592145,0.9999976474248,4.4034414495557826e-08,1.0119687911134625,0.006410505274371407,0.9994042007756946,1.0245333814512305,0.9999976914592145,10.0,0.03814913279580577
local,1.298,1.298,0.9999977369990798,0.9999976940089101,4.2990169609569584e-08,1.006706877979841,0.006325953271113128,0.9943080095684592,1.0191057463912228,0.9999977369990798,10.0,0.037993947968856495
local,1.3,1.3,0.9999977816412813,0.999997739670593,4.197068824989156e-08,0.9973968338515928,0.006354883856274232,0.9849412614932953,1.0098524062098904,0.9999977816412813,10.0,0.037839406129859456
local,1.302,1.302,0.9999978254034972,0.999997784428114,4.0975383167073346e-08,1.0016605552210163,0.00633084601821472,0.9892520970253155,1.0140690134167172,0.9999978254034972,10.0,0.037685504519541294
local,1.304,1.304,0.9999978683030578,0.9999978282993768,4.0003681037868513e-08,1.0013018209658289,0.00635956983515191,0.9888370640889311,1.0137665778427267,0.9999978683030578,10.0,0.03753224039124206
local,1.306,1.306,0.9999979103569524,0.9999978713019303,3.905502213498442e-08,1.003109896555414,0.006335033066576088,0.9906932317449249,1.015526561365903,0.9999979103569524,10.0,0.03737961101085128
local,1.308,1.308,0.9999979515818361,0.9999979134529762,3.8128860004664146e-08,0.9972272713198514,0.006269706863633567,0.9849386458671296,1.0095158967725733,0.9999979515818361,10.0,0.03722761365674447
local,1.31,1.31,0.9999979919940366,0.9999979547693755,3.722466115191351e-08,0.9891951775344263,0.006299901769327603,0.9768473700665442,1.0015429850023083,0.9999979919940366,10.0,0.03707624561971999
local,1.312,1.312,0.9999980316095599,0.9999979952676552,3.6341904733193563e-08,0.999668814915901,0.0063093523422759965,0.98730248432504,1.012035145506762,0.9999980316095599,10.0,0.036925504202936256
local,1.314,1.314,0.9999980704440975,0.9999980349640153,3.548008225640015e-08,1.000035057359831,0.006290710234494976,0.9877052653002207,1.012364849419441,0.9999980704440975,10.0,0.036775386721849344
local,1.316,1.316,0.9999981085130321,0.9999980738743348,3.463869728795865e-08,1.0158435119810683,0.00640824644883568,1.0032833489413504,1.0284036750207861,0.9999981085130321,10.0,0.03662589050415094
local,1.318,1.318,0.9999981458314435,0.9999981120141783,3.3817265166864094e-08,0.9955684124652626,0.00624103602972358,0.9833359818470044,1.0078008430835208,0.9999981458314435,10.0,0.03647701288970663
local,1.32,1.32,0.9999981824141151,0.9999981493988024,3.301531272550335e-08,1.0027220103198269,0.006381241808981426,0.9902147763742233,1.0152292442654305,0.9999981824141151,10.0,0.03632875123049458
local,1.322,1.322,0.9999982182755393,0.9999981860431613,3.223237801709732e-08,0.9932829419316133,0.0062425287487432885,0.9810475855840765,1.0055182982791502,0.9999982182755393,10.0,0.03618110289054459
local,1.324,1.324,0.9999982534299233,0.9999982219619132,3.146801004960711e-08,1.0042219860368764,0.006323972850296807,0.9918269992502946,1.0166169728234582,0.9999982534299233,10.0,0.036034065245877434
local,1.326,1.326,0.9999982878911949,0.9999982571694264,3.072176852594971e-08,1.0061045573703342,0.006348659892176878,0.9936611839816676,1.0185479307590009,0.9999982878911949,10.0,0.035887635684444606
local,1.328,1.328,0.9999983216730074,0.9999982916797838,2.999322359037503e-08,0.9948677427689891,0.006331877116619803,0.9824572636204143,1.007278221917564,0.9999983216730074,10.0,0.035741811606068395
local,1.33,1.33,0.9999983547887461,0.9999983255067906,2.9281955580856916e-08,0.9955325111061191,0.006266099449838777,0.983250956184435,1.007814066027803,0.9999983547887461,10.0,0.03559659042238229
local,1.332,1.332,0.9999983872515325,0.9999983586639777,2.858755478735648e-08,0.9858150917431805,0.006188188881254876,0.973686241535921,0.99794394195044,0.9999983872515325,10.0,0.0354519695567718
local,1.334,1.334,0.9999984190742296,0.9999983911646084,2.790962121581745e-08,1.0078355550805984,0.006407774177517922,0.9952763176926633,1.0203947924685335,0.9999984190742296,10.0,0.03530794644431547
local,1.336,1.336,0.999998450269448,0.9999984230216836,2.724776435775875e-08,1.0148459669092222,0.0063904693187459135,1.0023206470444803,1.0273712867739642,0.999998450269448,10.0,0.03516451853172643
local,1.338,1.338,0.9999984808495493,0.9999984542479464,2.660160296533073e-08,1.004503744779626,0.006418386243368035,0.9919237077426245,1.0170837818166272,0.9999984808495493,10.0,0.035021683277294116
local,1.34,1.34,0.9999985108266527,0.9999984848558878,2.597076483170603e-08,0.9974477721245598,0.006258478875762139,0.985181153528066,1.0097143907210535,0.9999985108266527,10.0,0.034879438150826385
local,1.342,1.342,0.9999985402126379,0.9999985148577514,2.5354886576677885e-08,1.0029497527451343,0.006356356020617926,0.9904912949447232,1.0154082105455455,0.9999985402126379,10.0,0.03473778063359197
local,1.344,1.344,0.9999985690191517,0.9999985442655382,2.4753613437343264e-08,1.0030119341372623,0.00637557326003896,0.990515810547586,1.0155080577269386,0.9999985690191517,10.0,0.0345967082182633
local,1.346,1.346,0.999998597257611,0.9999985730910119,2.416659906374956e-08,0.9995553914373818,0.0062851686147097794,0.9872364609525507,1.011874321922213,0.999998597257611,10.0,0.03445621840885957
local,1.348,1.348,0.9999986249392083,0.999998601345703,2.3593505319387574e-08,1.000901793769335,0.00633388270001175,0.9884873836773119,1.013316203861358,0.9999986249392083,10.0,0.03431630872069013
local,1.35,1.35,0.9999986520749157,0.9999986290409136,2.3034002086415317e-08,1.003453969037436,0.006373651029321362,0.9909616130199661,1.015946325054906,0.9999986520749157,10.0,0.03417697668029836
local,1.352,1.352,0.9999986786754894,0.9999986561877223,2.248776707550115e-08,1.000705335804892,0.006366835345584693,0.988226338527546,1.013184333082238,0.9999986786754894,10.0,0.03403821982540561
local,1.354,1.354,0.999998704751474,0.9999986827969883,2.1954485640176158e-08,1.0040383723799005,0.006326361467941481,0.9916387039027351,1.0164380408570657,0.999998704751474,10.0,0.03390003570485572
local,1.356,1.356,0.9999987303132061,0.9999987088793555,2.1433850595589215e-08,0.9904744033266611,0.006314924348136384,0.9780971516043139,1.0028516550490085,0.9999987303132061,10.0,0.03376242187855961
local,1.358,1.358,0.9999987553708192,0.9999987344452571,2.0925562041559815e-08,1.0074253926628802,0.006459449317864059,0.9947648719998666,1.0200859133258937,0.9999987553708192,10.0,0.03362537591744041
local,1.36,1.36,0.9999987799342472,0.99999875950492,2.0429327189827398e-08,0.9992576150427669,0.006256950470610357,0.9869939921203705,1.0115212379651632,0.9999987799342472,10.0,0.033488895403378745
local,1.362,1.362,0.9999988040132286,0.9999987840683684,1.9944860195397166e-08,1.015677196119199,0.006373747002554293,1.0031846519941927,1.0281697402442054,0.9999988040132286,10.0,0.033352977929158395
local,1.364,1.364,0.9999988276173098,0.9999988081454279,1.9471881991885606e-08,0.9918482222556283,0.006269588363183916,0.9795598290637878,1.0041366154474687,0.9999988276173098,10.0,0.03321762109841227
local,1.366,1.366,0.9999988507558497,0.9999988317457296,1.9010120130770298e-08,1.0104992829531079,0.006401188229770162,0.9979529540227583,1.0230456118834574,0.9999988507558497,10.0,0.03308282252556865
local,1.368,1.368,0.9999988734380227,0.9999988548787141,1.855930862445221e-08,1.001436812558484,0.0063354707092580466,0.9890192899683383,1.0138543351486298,0.9999988734380227,10.0,0.03294857983579777
local,1.37,1.37,0.9999988956728226,0.9999988775536348,1.811918779303939e-08,1.0030458959244626,0.006345829196068958,0.9906080707001674,1.0154837211487577,0.9999988956728226,10.0,0.03281489066495868
local,1.372,1.372,0.999998917469066,0.9999988997795619,1.768950411476431e-08,0.998002700092555,0.0062708744389517335,0.9857117861922096,1.0102936139929004,0.999998917469066,10.0,0.03268175265954644
local,1.374,1.374,0.9999989388353964,0.9999989215653863,1.7270010079948143e-08,0.9925507316704365,0.006278771433944838,0.9802443396599047,1.0048571236809685,0.9999989388353964,10.0,0.03254916347663956
local,1.3760000000000001,1.3760000000000001,0.9999989597802864,0.9999989429198224,1.6860464048428426e-08,0.9927984810395284,0.006364842452915218,0.9803233898318146,1.0052735722472421,0.9999989597802864,10.0,0.032417120783847786
local,1.3780000000000001,1.3780000000000001,0.9999989803120424,0.9999989638514123,1.6460630110367637e-08,1.003049090824118,0.006301826187515101,0.9906975114965885,1.0154006701516476,0.9999989803120424,10.0,0.032285622259260176
local,1.3800000000000001,1.3800000000000001,0.999999000438807,0.999998984368529,1.6070277950362688e-08,1.0045348420864355,0.006321666935981853,0.9921443748919111,1.01692530928096,0.999999000438807,10.0,0.0321546655913934
local,1.3820000000000001,1.3820000000000001,0.9999990201685622,0.9999990044793795,1.5689182714776727e-08,1.008954086104315,0.006327216265251047,0.9965527422244229,1.021355429984207,0.9999990201685622,10.0,0.03202424847914045
local,1.3840000000000001,1.3840000000000001,0.9999990395091335,0.9999990241920086,1.5317124882217323e-08,1.0135073342526573,0.006405043658597669,1.000953448681806,1.0260612198235086,0.9999990395091335,10.0,0.03189436863171951
local,1.3860000000000001,1.3860000000000001,0.9999990584681916,0.9999990435143015,1.4953890137086056e-08,0.9956240886540874,0.00631455308615365,0.9832475646052262,1.0080006127029486,0.9999990584681916,10.0,0.03176502376862326
local,1.3880000000000001,1.3880000000000001,0.9999990770532564,0.9999990624539872,1.4599269246126864e-08,1.0090467820047961,0.00636605446486594,0.9965693152536589,1.0215242487559333,0.9999990770532564,10.0,0.03163621161956827
local,1.3900000000000001,1.3900000000000001,0.9999990952717001,0.9999990810186421,1.4253057937901788e-08,0.9992722942493527,0.006293883791339046,0.9869362820183282,1.0116083064803771,0.9999990952717001,10.0,0.031507929924444886
local,1.3920000000000001,1.3920000000000001,0.999999113130749,0.9999990992156922,1.3915056785125057e-08,0.9941285091316512,0.006272447442609303,0.981834512144137,1.0064225061191654,0.999999113130749,10.0,0.03138017643326725
local,1.3940000000000001,1.3940000000000001,0.9999991306374876,0.9999991170524165,1.358507108978741e-08,0.9977572321009064,0.006335392363002285,0.9853398630694219,1.0101746011323909,0.9999991306374876,10.0,0.031252948906123665
local,1.3960000000000001,1.3960000000000001,0.9999991477988609,0.9999991345359501,1.3262910771004761e-08,0.9965986288498143,0.006242960976814332,0.9843624253352582,1.0088348323643703,0.9999991477988609,10.0,0.031126245113127185
local,1.3980000000000001,1.3980000000000001,0.9999991646216767,0.9999991516732865,1.2948390255526209e-08,0.994603725440042,0.006290194190241551,0.9822749448271686,1.0069325060529155,0.9999991646216767,10.0,0.03100006283436658
local,1.4000000000000001,1.4000000000000001,0.9999991811126092,0.9999991684712809,1.2641328370838807e-08,1.0025249064056239,0.006311528156403933,0.9901543112190722,1.0148955015921757,0.9999991811126092,10.0,0.030874399859857463
local,1.4020000000000001,1.4020000000000001,0.999999197278201,0.9999991849366527,1.2341548240807145e-08,1.0017899522049085,0.006408627913550898,0.9892290414943488,1.0143508629154683,0.999999197278201,10.0,0.030749253989493748
local,1.4040000000000001,1.4040000000000001,0.9999992131248656,0.9999992010759884,1.2048877183787885e-08,0.9933722065372362,0.006276513438873914,0.9810702401970434,1.0056741728774292,0.9999992131248656,10.0,0.030624623032999378
local,1.4060000000000001,1.4060000000000001,0.9999992286588902,0.9999992168957437,1.1763146613160238e-08,0.9988873067188414,0.00634385799538106,0.9864533450478945,1.0113212683897883,0.9999992286588902,10.0,0.0305005048098803
local,1.408,1.408,0.9999992438864388,0.9999992324022469,1.1484191940215522e-08,0.9894145322042427,0.006293401648296656,0.9770794649735812,1.0017495994349042,0.9999992438864388,10.0,0.030376897149376747
local,1.41,1.41,0.9999992588135532,0.9999992476017008,1.1211852479349377e-08,1.012320598919384,0.006472656016077305,0.9996341931278725,1.0250070047108955,0.9999992588135532,10.0,0.03025379789041567
local,1.412,1.412,0.9999992734461567,0.9999992625001853,1.0945971355502567e-08,1.0003276422132126,0.006310106099040046,0.9879598342590941,1.012695450167331,0.9999992734461567,10.0,0.03013120488156365
local,1.414,1.414,0.9999992877900555,0.9999992771036601,1.0686395413796573e-08,0.9934972699521081,0.006291388446150636,0.9811661485976528,1.0058283913065633,0.9999992877900555,10.0,0.030009115980979845
local,1.416,1.416,0.9999993018509418,0.9999992914179666,1.0432975131312059e-08,0.9938942740199197,0.006278234190825983,0.9815889350059007,1.0061996130339386,0.9999993018509418,10.0,0.02988752905636933
local,1.418,1.418,0.9999993156343955,0.999999305448831,1.0185564530959615e-08,1.0042175788376975,0.006348117408509561,0.9917752687170187,1.0166598889583762,0.9999993156343955,10.0,0.029766441984936644
local,1.42,1.42,0.9999993291458866,0.9999993192018656,9.94402109739288e-09,0.9970050922639646,0.006355661491100096,0.9845479957414084,1.0094621887865207,0.9999993291458866,10.0,0.029645852653339622
local,1.422,1.422,0.9999993423907776,0.9999993326825719,9.708205694915838e-09,1.0003785763463948,0.006321491766613838,0.9879884524838317,1.012768700208958,0.9999993423907776,10.0,0.02952575895764347
